userID,movieID,rating
5563,1222,5
4170,2245,4
4170,1380,5
4170,2406,3
4170,2268,5
4170,1393,3
4170,1617,5
4170,3253,4
4170,2706,5
4170,2710,1
4170,1777,5
4170,2683,4
4170,349,5
4170,45,1
4170,2797,4
4170,2005,3
4170,2948,5
4170,2949,5
4405,1249,4
4405,762,3
4405,1544,4
4405,3510,5
4405,2791,5
4405,2792,3
4405,1129,5
4405,2948,5
3097,2058,4
3097,6,5
3097,2804,4
3097,21,5
3097,349,4
3097,1081,4
3707,2058,4
3707,733,3
3707,1544,3
3707,216,5
3707,1777,4
3707,3555,4
3707,3702,5
3707,353,4
3707,2772,4
3707,1129,5
3707,2948,5
2575,2997,4
2575,1617,4
2575,3534,4
2575,2759,5
2575,1127,2
5423,2366,4
5423,1219,4
1194,3863,4
1194,587,5
1194,733,4
1194,2407,4
1194,2268,4
1194,1544,4
1194,953,5
1194,2431,4
1194,2455,5
1194,160,3
1194,2804,4
1194,3552,4
1194,21,4
1194,3702,4
1194,3494,3
1194,353,4
1194,47,4
1194,1127,4
1194,1129,3
1194,2797,5
1194,60,3
1194,2005,4
1194,2011,4
1194,3763,4
1194,1222,4
1194,3698,4
1194,2105,4
1194,1234,4
1194,1090,4
1194,1099,3
5488,2058,3
5488,2406,4
5488,969,5
5488,3654,5
5488,376,4
5488,1129,3
5488,3763,5
5488,3698,2
5488,2105,4
3847,587,3
3847,2378,2
3847,1777,5
3847,47,5
4647,2058,3
4647,2997,1
4647,6,3
4647,3252,2
4647,3253,5
4647,2706,5
4647,2567,2
4647,2496,2
4647,1784,2
4647,3555,5
4647,349,4
4647,45,4
4647,47,2
5203,1193,5
5203,1357,5
5203,2268,4
5203,953,4
5203,111,5
5203,1805,3
5203,2706,3
5203,1923,3
5203,3386,4
5203,1784,4
5203,3555,2
5203,45,4
5203,3686,4
5203,1090,4
2140,2058,3
2140,6,4
2140,733,4
2140,2253,5
2140,788,4
2140,2406,3
2140,1544,3
2140,160,3
2140,21,5
2140,349,4
2140,353,4
2140,1129,3
2140,485,2
2140,2105,4
3930,588,4
3930,1193,5
3930,2072,3
3930,1416,5
3930,908,4
3930,2311,3
3930,919,3
3930,2186,3
3930,2406,5
3930,2268,3
3930,1544,3
3930,953,4
3930,3253,3
3930,111,4
3930,1805,3
3930,1594,4
3930,3424,5
3930,1833,2
3930,1916,4
3930,160,1
3930,1777,4
3930,1923,3
3930,3386,5
3930,1784,4
3930,1952,5
3930,21,4
3930,353,4
3930,47,5
3930,2791,5
3930,2792,4
3930,1127,5
3930,2948,4
3930,539,3
3930,2011,4
3930,3686,2
3930,1219,4
3930,1228,5
3930,3698,1
3930,1234,5
3930,1090,4
3930,707,3
4008,2091,3
4008,788,3
4008,2532,1
4008,1129,4
4008,2797,3
4008,2005,3
4008,2011,3
4008,3698,4
4008,2105,5
633,733,5
633,919,4
633,2406,4
633,3253,4
633,2455,5
633,21,5
633,1127,1
3367,2987,3
3367,1249,3
3367,2989,3
3367,648,3
3367,2122,1
3367,1320,1
3367,3937,3
3367,3791,4
3367,1250,3
3367,2990,3
3367,3793,3
3367,3868,3
3367,2993,3
3367,1257,3
3367,2997,1
3367,1185,3
3367,1259,3
3367,586,3
3367,587,3
3367,588,3
3367,589,3
3367,1,4
3367,2,3
3367,5,2
3367,7,4
3367,3871,3
3367,2133,3
3367,3873,3
3367,2134,3
3367,2136,3
3367,1408,3
3367,1262,3
3367,802,3
3367,2067,3
3367,1265,5
3367,805,3
3367,1339,1
3367,1266,1
3367,1193,4
3367,1267,3
3367,1269,4
3367,1196,4
3367,590,5
3367,1197,3
3367,736,3
3367,1198,4
3367,592,4
3367,593,1
3367,595,4
3367,597,3
3367,3014,3
3367,1270,3
3367,2080,3
3367,3039,4
3367,1294,4
3367,2311,4
3367,2313,3
3367,2245,3
3367,919,4
3367,2253,2
3367,1380,3
3367,3130,2
3367,1603,1
3367,2406,2
3367,2407,3
3367,2268,4
3367,1393,3
3367,2412,2
3367,2422,2
3367,953,5
3367,2366,2
3367,969,4
3367,2378,3
3367,2450,2
3367,3253,2
3367,2527,3
3367,2455,1
3367,3264,2
3367,2396,3
3367,3510,4
3367,2571,4
3367,1923,1
3367,260,4
3367,3552,4
3367,2683,3
3367,349,3
3367,3702,3
3367,3494,3
3367,3654,2
3367,2791,4
3367,1127,3
3367,1129,1
3367,2797,4
3367,60,3
3367,2005,2
3367,2948,3
3367,2949,3
3367,539,3
3367,2011,3
3367,3686,2
3367,1219,2
3367,1222,2
3367,3698,3
3367,480,3
3367,2105,3
3367,1234,4
3367,1090,2
3367,707,2
3367,1097,4
5760,1193,5
5760,2080,4
5760,908,4
5760,919,5
5760,1393,4
5760,3159,5
5760,969,5
5760,1947,5
5760,1952,4
5760,1032,3
5760,1081,5
5760,1244,4
5872,720,5
5872,587,4
5872,1193,5
5872,908,5
5872,2186,5
5872,969,5
5872,2804,5
5872,1947,5
4899,1249,4
4899,3863,2
4899,720,5
4899,587,3
4899,597,4
4899,3253,3
4899,1777,3
4899,1784,5
4899,3555,5
4899,21,4
4899,60,4
4899,2943,3
4899,539,4
4041,3863,1
4041,2058,3
4041,587,5
4041,588,4
4041,733,5
4041,597,5
4041,762,3
4041,2245,4
4041,788,3
4041,1393,4
4041,1544,3
4041,2422,2
4041,1727,4
4041,145,4
4041,2706,4
4041,2496,3
4041,3299,3
4041,1923,5
4041,1784,4
4041,351,2
4041,2793,1
4041,2797,5
4041,2005,4
4041,2011,4
4041,3686,2
4041,485,2
948,1416,2
948,2013,4
4778,1193,5
4778,919,5
4778,1544,3
4778,2366,3
4778,969,5
4778,2539,4
4778,1784,5
4778,3461,5
4778,1947,5
4778,21,4
4778,3654,5
4778,1222,5
430,720,4
430,588,4
430,733,4
430,661,5
430,2080,4
430,2087,4
430,2096,4
430,919,4
430,2253,5
430,788,3
430,1393,3
430,1544,3
430,2431,4
430,2366,5
430,3096,4
430,111,3
430,2706,3
430,1831,3
430,160,2
430,1777,4
430,235,3
430,1923,3
430,1784,4
430,2683,3
430,3702,4
430,1032,4
430,2772,3
430,47,4
430,2797,5
430,60,3
430,2005,5
430,2948,3
430,2011,4
430,3698,3
430,2105,5
430,1234,4
4102,2058,3
4102,587,4
4102,6,5
4102,1193,4
4102,733,4
4102,3039,5
4102,762,1
4102,2313,5
4102,2245,5
4102,919,5
4102,2406,5
4102,2407,4
4102,2268,4
4102,1544,5
4102,2278,2
4102,2422,1
4102,3238,2
4102,969,3
4102,111,4
4102,1805,4
4102,3424,4
4102,216,3
4102,2706,4
4102,3510,5
4102,2710,4
4102,2642,3
4102,235,4
4102,1923,5
4102,1784,4
4102,2804,5
4102,2596,4
4102,3552,5
4102,2683,5
4102,21,4
4102,349,4
4102,2772,2
4102,47,5
4102,1127,5
4102,1129,4
4102,2797,5
4102,60,2
4102,2005,5
4102,3763,2
4102,1222,5
4102,1228,5
4102,3698,5
4102,2105,1
4102,1090,5
5341,3863,4
5341,2058,5
5341,587,4
5341,588,3
5341,733,4
5341,597,4
5341,1416,4
5341,919,3
5341,1380,3
5341,2268,4
5341,1393,4
5341,2413,5
5341,3156,3
5341,2378,3
5341,216,4
5341,145,4
5341,2710,4
5341,1777,4
5341,3386,4
5341,1947,1
5341,2683,5
5341,353,4
5341,47,4
5341,2011,4
3949,1393,4
3949,953,5
3949,2706,4
3949,2709,4
3949,2710,5
3949,235,5
3949,3386,3
3949,3461,3
3949,2683,4
3949,21,4
3949,3702,4
3949,1127,4
3949,2948,5
3949,2013,4
4794,2245,4
4794,2407,4
4794,1544,4
4794,3424,5
4794,3510,5
4794,2804,3
4794,3534,3
4794,1127,3
4794,1129,2
4794,3763,2
4794,1222,3
4794,1090,5
4247,1249,4
4247,2948,4
4247,1234,4
4247,1090,4
2805,2525,2
2805,2455,4
2805,1762,4
2805,2710,3
2805,1219,5
3347,1294,4
3347,969,2
3347,3654,2
3347,1222,4
3347,1090,3
4104,1256,5
4104,1294,4
4104,3424,5
4104,235,5
4104,3462,4
4104,2863,3
4104,1234,5
2231,1193,5
2231,1357,1
2231,1449,5
2231,2268,3
2231,3253,5
2231,235,4
2231,3386,5
2231,1784,4
2231,45,4
2400,733,3
2400,349,4
2400,47,5
2400,1127,3
2400,1219,4
2554,720,5
5015,587,3
5015,588,4
5015,597,2
5015,2072,3
5015,2080,4
5015,2087,3
5015,2096,3
5015,1294,5
5015,2311,4
5015,919,4
5015,1380,3
5015,2406,4
5015,2413,3
5015,2414,3
5015,1544,3
5015,3156,5
5015,3159,5
5015,953,2
5015,1707,1
5015,969,3
5015,2378,4
5015,2520,2
5015,2525,1
5015,2527,4
5015,2455,1
5015,2532,2
5015,3264,2
5015,2706,4
5015,1831,2
5015,2709,4
5015,2710,3
5015,1911,3
5015,2804,5
5015,3552,5
5015,3555,4
5015,3702,5
5015,353,3
5015,47,2
5015,2793,3
5015,1127,4
5015,1129,5
5015,2797,3
5015,534,5
5015,2011,3
5015,2013,3
5015,3686,3
5015,1219,2
5015,3763,4
5015,1222,4
5015,3698,4
5015,2105,3
5015,1234,5
5015,1090,4
3718,1193,4
3718,111,5
3718,3424,5
3718,3510,4
3718,1784,5
3718,1952,5
3718,2926,4
3718,2859,5
3718,1219,5
3718,1228,5
3718,1090,4
379,908,5
379,1393,4
379,111,3
379,3386,4
379,2804,4
379,3552,5
3602,1193,5
3602,1357,4
3602,2268,4
3602,235,3
3602,1784,4
3602,2013,3
1600,2058,5
1600,733,4
1600,2406,5
1600,2278,5
1600,1727,4
1600,21,3
1600,349,4
1600,3702,4
1600,1127,4
1600,1222,4
5460,908,5
5460,2278,3
5460,111,3
5460,3702,4
5460,47,4
5460,3654,3
5460,1219,4
5460,1222,4
2790,1393,2
2790,539,4
1860,1193,4
1860,597,3
1860,919,4
1860,1380,4
1860,969,4
1860,1947,5
1860,1228,4
1085,1193,5
1085,3422,4
1085,3555,4
1085,1132,5
3008,3863,1
3008,1193,5
3008,597,3
3008,1416,4
3008,1357,4
3008,3039,4
3008,1294,5
3008,908,5
3008,2245,4
3008,2268,4
3008,2282,1
3008,2431,5
3008,3252,4
3008,3253,2
3008,3264,1
3008,2539,3
3008,3424,5
3008,2706,1
3008,3386,3
3008,1784,4
3008,3462,5
3008,3552,2
3008,1952,5
3008,534,4
3008,539,3
3008,475,4
3008,1222,4
3008,1090,4
3008,1244,4
1402,1193,4
1402,3253,3
1402,2539,3
1402,235,4
1402,1923,2
1402,1784,2
5504,3863,4
5504,2058,4
5504,6,5
5504,1193,4
5504,733,4
5504,908,5
5504,2278,2
5504,3238,2
5504,2366,4
5504,969,4
5504,111,5
5504,2706,4
5504,3510,5
5504,2710,4
5504,1911,1
5504,2804,5
5504,2683,5
5504,21,5
5504,349,4
5504,2772,2
5504,1127,5
5504,2948,4
5504,2949,4
5504,1219,5
5504,1222,5
3369,588,5
3369,1416,5
3369,2080,5
3369,919,1
3369,1380,4
3369,1544,5
3369,2287,5
3369,2366,5
3369,2455,4
3369,2710,2
3369,2683,5
3369,2863,5
3369,2793,4
3369,2013,3
3369,1219,5
775,1193,5
775,1294,4
775,908,5
775,1449,5
775,919,4
775,2186,4
775,953,5
775,111,4
775,1784,3
775,2804,5
775,21,4
775,2772,3
775,2948,4
775,2949,5
1552,1249,4
1552,661,4
1552,1544,2
1552,3159,4
4762,1193,5
4762,919,3
4762,953,5
4762,2366,2
4762,1916,5
4762,2804,5
4762,1952,5
4762,2759,4
5586,1193,5
5586,733,5
5586,3039,5
5586,1294,4
5586,908,4
5586,2313,5
5586,2245,3
5586,919,3
5586,1380,5
5586,2406,5
5586,2407,4
5586,1393,5
5586,2278,5
5586,953,5
5586,2804,5
5586,3555,4
5586,21,3
5586,349,3
5586,47,4
5586,3807,4
5586,2797,4
5586,2011,3
5586,2013,4
5586,1234,5
5586,1090,4
3671,587,3
3671,588,5
3671,6,5
3671,1193,5
3671,733,4
3671,908,5
3671,1449,5
3671,919,5
3671,788,4
3671,2268,5
3671,1393,4
3671,1544,3
3671,2278,3
3671,2282,4
3671,3159,4
3671,2431,1
3671,3253,5
3671,111,5
3671,1805,5
3671,2539,4
3671,216,4
3671,2706,4
3671,2710,3
3671,1911,3
3671,1777,4
3671,235,4
3671,1923,5
3671,1784,4
3671,2804,5
3671,3552,5
3671,2683,4
3671,21,5
3671,349,4
3671,351,2
3671,45,4
3671,47,5
3671,372,3
3671,2792,4
3671,1127,5
3671,86,3
3671,3763,5
3671,1090,5
4776,2058,2
4776,588,4
4776,6,3
4776,733,5
4776,2072,4
4776,3039,3
4776,762,1
4776,908,5
4776,2311,2
4776,2245,3
4776,1449,5
4776,2253,1
4776,1380,3
4776,2329,4
4776,788,2
4776,1603,3
4776,2406,4
4776,2268,4
4776,1393,4
4776,2413,4
4776,1544,2
4776,2278,3
4776,1707,1
4776,2366,3
4776,2378,2
4776,2450,1
4776,3253,5
4776,2532,2
4776,1805,3
4776,3264,2
4776,2539,3
4776,3424,4
4776,216,4
4776,145,3
4776,2706,4
4776,1831,1
4776,1833,1
4776,2709,4
4776,1762,3
4776,2567,4
4776,2496,3
4776,3510,3
4776,2710,4
4776,1911,2
4776,160,1
4776,1777,5
4776,235,5
4776,1923,5
4776,3386,4
4776,2804,4
4776,3461,3
4776,1947,3
4776,3552,3
4776,3555,3
4776,2683,4
4776,2759,4
4776,21,4
4776,349,3
4776,3702,3
4776,353,2
4776,2772,3
4776,47,5
4776,376,2
4776,2863,4
4776,2792,3
4776,2793,1
4776,1127,4
4776,1129,2
4776,2797,4
4776,2948,5
4776,2949,4
4776,539,4
4776,2011,5
4776,1219,5
4776,3689,1
4776,3698,2
4776,485,3
4776,2105,2
256,1179,4
256,647,4
256,3865,5
256,1183,4
256,2059,5
256,2997,3
256,580,2
256,1187,5
256,1188,2
256,589,4
256,6,4
256,3006,4
256,3948,4
256,2064,3
256,1265,4
256,1268,5
256,1197,3
256,597,3
256,1270,3
256,745,4
256,3897,4
256,1285,5
256,1500,4
256,3039,3
256,1362,3
256,832,3
256,2243,5
256,2171,4
256,2245,3
256,1370,4
256,1517,3
256,2248,5
256,1449,2
256,858,5
256,2333,5
256,2407,4
256,2336,4
256,1608,5
256,2194,4
256,2268,4
256,1393,4
256,1394,3
256,1396,2
256,866,4
256,1610,5
256,3071,4
256,3072,3
256,1614,4
256,3219,2
256,1542,4
256,3148,5
256,2278,4
256,2424,3
256,3252,3
256,1805,3
256,3424,4
256,2706,3
256,2710,2
256,2571,4
256,1923,3
256,1784,4
256,3555,2
256,21,3
256,3578,2
256,2797,3
256,1234,5
272,707,2
872,588,5
872,2087,4
872,2096,5
872,919,1
872,1380,1
872,2366,3
872,2455,1
872,3264,2
872,2710,1
872,1947,5
872,2863,4
872,1219,3
582,2058,5
582,6,4
582,1193,5
582,733,5
582,597,5
582,3039,5
582,2329,4
582,2268,5
582,1393,5
582,1805,3
582,3276,2
582,216,3
582,145,5
582,2706,5
582,3510,4
582,1777,4
582,1923,3
582,1784,5
582,2804,4
582,3534,3
582,3552,5
582,3555,4
582,2683,5
582,21,3
582,349,4
582,353,4
582,47,5
582,2797,4
582,2011,4
582,1228,3
3629,1256,5
3629,2080,5
3629,1294,5
3629,908,5
3629,919,5
3629,969,5
3629,111,5
3629,2804,5
3629,3462,5
3629,1947,5
3629,1952,5
3629,1219,5
3629,1222,4
3629,1228,5
3629,1090,4
3936,2987,3
3936,1248,4
3936,2989,3
3936,647,4
3936,648,3
3936,1320,3
3936,2124,4
3936,1250,4
3936,2990,3
3936,3793,4
3936,2991,3
3936,2054,3
3936,1252,4
3936,2993,3
3936,3869,3
3936,1257,4
3936,2997,4
3936,585,3
3936,587,4
3936,588,5
3936,589,4
3936,3000,4
3936,1,4
3936,2,4
3936,3,3
3936,3943,4
3936,3006,3
3936,3007,4
3936,2133,4
3936,2134,3
3936,1333,4
3936,1407,4
3936,2064,5
3936,1408,4
3936,1262,4
3936,2065,4
3936,1409,2
3936,1265,4
3936,1266,4
3936,1193,4
3936,1267,4
3936,1268,4
3936,1196,5
3936,590,5
3936,1197,5
3936,736,2
3936,1198,4
3936,737,1
3936,1199,5
3936,593,4
3936,1270,4
3936,2080,4
3936,2087,4
3936,3039,3
3936,2091,3
3936,2096,3
3936,1294,4
3936,908,5
3936,2311,3
3936,1449,4
3936,919,4
3936,2186,5
3936,2406,4
3936,2407,4
3936,2268,4
3936,1393,3
3936,2412,1
3936,2414,4
3936,1617,4
3936,1544,2
3936,2278,3
3936,953,4
3936,1707,2
3936,3253,4
3936,111,4
3936,1805,3
3936,2539,2
3936,2396,4
3936,216,3
3936,145,3
3936,2709,3
3936,2571,4
3936,1916,4
3936,1777,3
3936,1923,3
3936,3386,4
3936,1784,3
3936,2804,4
3936,2819,4
3936,1947,4
3936,260,5
3936,3552,4
3936,1952,4
3936,2683,2
3936,21,3
3936,349,3
3936,353,3
3936,1032,4
3936,3578,2
3936,45,4
3936,47,4
3936,3654,4
3936,2863,4
3936,2791,4
3936,2792,2
3936,1127,4
3936,2797,3
3936,2005,4
3936,2948,3
3936,2949,3
3936,539,3
3936,2011,3
3936,2013,4
3936,1219,4
3936,475,4
3936,3763,2
3936,1222,4
3936,1228,4
3936,3698,4
3936,480,4
3936,1234,4
3936,1090,4
3936,1097,4
428,2058,5
428,788,3
428,1603,4
428,2407,4
428,1393,5
428,1544,4
428,2455,5
428,1923,4
428,2804,5
428,3654,4
428,1127,5
428,2797,4
428,475,5
428,3698,3
5812,719,5
5812,575,5
5812,3791,5
5812,2125,3
5812,2052,4
5812,2053,2
5812,2059,3
5812,586,2
5812,587,4
5812,588,2
5812,589,2
5812,1,4
5812,2,4
5812,3,3
5812,7,2
5812,1405,1
5812,1407,1
5812,801,5
5812,1408,3
5812,802,4
5812,1409,3
5812,804,4
5812,1265,2
5812,1339,2
5812,661,4
5812,1196,5
5812,1197,4
5812,593,5
5812,595,2
5812,597,3
5812,1411,4
5812,2142,2
5812,1270,3
5812,1271,4
5812,2150,2
5812,3893,4
5812,2081,3
5812,2082,1
5812,2083,2
5812,2088,1
5812,1359,4
5812,2089,4
5812,3100,3
5812,2236,5
5812,1367,4
5812,3114,3
5812,1441,5
5812,1517,2
5812,2248,5
5812,919,5
5812,1393,4
5812,1544,1
5812,2279,4
5812,953,4
5812,2506,4
5812,1707,1
5812,3253,4
5812,2396,3
5812,2709,4
5812,3299,4
5812,2571,3
5812,1777,5
5812,1923,4
5812,1784,3
5812,3461,5
5812,260,5
5812,351,5
5812,353,3
5812,539,4
5812,2011,2
5812,480,3
5812,484,2
24,1544,2
24,3156,4
3759,2313,4
3759,919,4
3759,788,3
3759,1228,4
3759,1234,3
3759,1090,4
3759,1244,4
4068,3555,3
4068,2948,5
2328,597,3
2328,2072,1
2328,3039,4
2328,2096,4
2328,1294,5
2328,908,5
2328,919,4
2328,2186,5
2328,2406,4
2328,2268,5
2328,1393,2
2328,3159,4
2328,953,5
2328,969,3
2328,1784,3
2328,2804,4
2328,3702,1
2328,2797,5
2328,534,4
2328,1219,5
2328,3763,4
2328,1234,5
5485,2414,5
5485,1544,2
5485,3555,3
5485,2948,5
686,2311,4
686,2407,4
686,2455,3
686,2532,3
686,3555,5
686,3702,3
686,1127,4
686,2105,5
314,1294,4
314,2804,3
314,3552,2
3359,2013,4
5484,2058,3
5484,587,4
5484,6,4
5484,733,3
5484,597,3
5484,2080,4
5484,1357,3
5484,1294,4
5484,762,1
5484,908,4
5484,2313,4
5484,2245,4
5484,1449,3
5484,919,3
5484,2329,4
5484,3130,2
5484,2268,5
5484,1393,5
5484,953,4
5484,969,5
5484,3253,3
5484,2527,3
5484,1727,4
5484,111,4
5484,2539,3
5484,1594,3
5484,2706,2
5484,2567,3
5484,2496,2
5484,2710,1
5484,1911,3
5484,3516,4
5484,1777,2
5484,1923,3
5484,3386,3
5484,1784,1
5484,2804,5
5484,3534,3
5484,3552,2
5484,3555,4
5484,1952,5
5484,2683,3
5484,2759,3
5484,349,4
5484,351,2
5484,45,3
5484,2926,3
5484,376,3
5484,1127,3
5484,2797,4
5484,534,4
5484,539,4
5484,2011,3
5484,3686,3
5484,475,5
5484,86,3
5484,1222,3
5484,1081,3
5484,1228,4
5484,1234,5
5484,1090,4
5484,707,3
5484,1244,3
2453,1249,5
2453,3159,4
2453,3555,4
2453,2948,3
4933,3863,2
4933,2058,4
4933,588,4
4933,2329,5
4933,1393,2
4933,2279,3
4933,2282,4
4933,1805,2
4933,1594,5
4933,1831,2
4933,2709,3
4933,2496,3
4933,2710,3
4933,1916,2
4933,160,2
4933,21,4
4933,349,4
4933,47,3
4933,2005,5
4933,1222,4
2487,969,4
2487,1727,4
2487,3494,5
5041,588,2
5041,1294,5
5041,1393,2
5041,111,5
5041,3510,3
5041,2710,5
5041,1916,4
5041,21,4
5041,2690,4
5041,45,4
5041,2105,4
1038,587,4
1038,588,4
1038,733,4
1038,2080,4
1038,2096,3
1038,908,4
1038,919,4
1038,1380,4
1038,1947,3
1038,3555,3
1038,349,4
4593,587,5
4593,597,5
4593,762,2
4593,1777,5
4593,1784,5
3616,597,2
3616,2080,4
3616,3039,2
3616,1294,4
3616,908,3
3616,919,4
3616,2406,4
3616,2407,4
3616,2268,4
3616,1393,5
3616,953,4
3616,969,3
3616,3252,3
3616,3253,3
3616,2539,3
3616,1923,2
3616,1784,3
3616,3461,3
3616,2819,3
3616,1947,4
3616,3555,3
3616,1952,3
3616,21,4
3616,3702,3
3616,3494,1
3616,3654,3
3616,2926,2
3616,2863,4
3616,1127,3
3616,2797,3
3616,2948,4
3616,2949,3
3616,2011,3
3616,1219,3
3616,1228,2
3616,1234,5
2039,1256,4
2039,1294,4
2039,908,3
2039,919,5
2039,2186,4
2039,953,5
2039,969,3
2039,2804,4
2039,3462,5
2039,2819,3
2039,1947,5
2039,1952,4
2039,2943,4
2039,1219,5
2039,1222,5
2039,1228,4
2039,1234,3
2039,1244,4
494,2253,2
494,2412,3
494,2278,1
494,2455,3
494,2804,3
494,2792,2
1305,3863,2
1305,587,3
1305,588,5
1305,733,3
1305,661,4
1305,737,1
1305,597,2
1305,1416,2
1305,3039,4
1305,1294,3
1305,2311,3
1305,1380,2
1305,2329,4
1305,788,2
1305,3130,2
1305,1603,1
1305,2406,4
1305,2407,3
1305,1393,2
1305,2413,3
1305,2414,4
1305,2282,3
1305,953,3
1305,2431,1
1305,2506,2
1305,1707,1
1305,2378,3
1305,3253,3
1305,2527,2
1305,2455,3
1305,3264,3
1305,2539,4
1305,3424,1
1305,2706,3
1305,1831,1
1305,2567,3
1305,2496,3
1305,3510,2
1305,1911,3
1305,2642,2
1305,1777,4
1305,235,3
1305,1923,2
1305,1784,2
1305,3534,2
1305,1947,3
1305,3552,3
1305,2683,4
1305,2759,4
1305,21,2
1305,3702,2
1305,2690,4
1305,45,2
1305,2926,4
1305,372,3
1305,376,3
1305,2792,3
1305,2793,3
1305,1127,2
1305,1129,3
1305,2797,2
1305,2005,1
1305,534,3
1305,539,2
1305,2011,2
1305,2013,3
1305,3763,4
1305,1081,3
1305,1228,2
1305,3698,2
1305,485,2
1305,2105,2
1305,1234,4
1305,1090,3
2958,3863,3
2958,1256,4
2958,919,5
2958,953,5
2958,3510,4
2958,2804,3
2958,3555,4
2958,1952,3
3822,3863,5
3822,2058,3
3822,587,3
3822,6,4
3822,733,4
3822,1357,4
3822,908,5
3822,1449,5
3822,2329,4
3822,2406,3
3822,2268,3
3822,1393,5
3822,2412,1
3822,2278,4
3822,2431,1
3822,3094,4
3822,3252,4
3822,3253,4
3822,1727,4
3822,1805,4
3822,2539,3
3822,3424,4
3822,2624,5
3822,216,1
3822,2706,2
3822,1833,1
3822,2496,4
3822,3510,4
3822,160,2
3822,1777,1
3822,1923,5
3822,3386,4
3822,1784,4
3822,3534,3
3822,1947,5
3822,3552,4
3822,3555,3
3822,2683,3
3822,21,4
3822,349,4
3822,2690,4
3822,45,4
3822,47,5
3822,372,3
3822,534,5
3822,539,4
3822,3686,4
3822,86,4
3822,1222,5
3822,1090,4
3822,707,4
1593,597,5
1593,969,5
1593,1594,3
1593,1784,5
225,588,4
225,2080,3
225,1357,3
225,2087,2
225,2096,2
225,1294,3
225,2313,5
225,1449,4
225,1380,1
225,953,5
225,3096,4
225,3424,4
225,3516,3
225,235,4
225,2804,5
225,3461,4
225,3462,3
225,1947,5
225,2863,5
225,1081,2
225,1228,3
225,1244,3
384,587,3
384,597,3
384,908,3
384,953,4
384,1947,4
384,534,5
384,539,3
1631,733,2
1631,2329,3
1631,2406,2
1631,111,2
1631,2804,5
1631,3494,3
1631,1129,3
1631,2013,4
1631,1228,2
1631,3698,2
1631,2105,1
1631,1234,5
2566,2091,4
2566,1603,4
2566,2407,4
2566,2450,4
2566,1831,5
2566,3510,5
2566,1127,5
2566,2011,5
2566,3698,5
2566,2105,5
2508,2058,3
2508,733,4
2508,788,5
2508,1603,2
2508,2278,4
2508,3264,2
2508,145,4
2508,1762,3
2508,2642,3
2508,160,3
2508,1923,4
2508,21,3
2508,353,4
2508,2793,2
2508,2105,3
3975,1249,4
3975,2058,5
3975,587,4
3975,588,4
3975,733,5
3975,597,4
3975,2406,4
3975,2407,4
3975,2268,4
3975,1393,4
3975,2278,4
3975,2422,1
3975,953,5
3975,3253,4
3975,1805,3
3975,2539,4
3975,145,4
3975,1831,1
3975,2496,4
3975,3510,4
3975,3552,4
3975,349,4
3975,3702,4
3975,3654,4
3975,1129,4
3975,2797,4
3975,539,5
3975,3763,5
3975,3698,3
3975,1234,5
3975,1090,4
454,1279,4
454,1357,5
454,908,4
454,3252,3
454,111,4
454,235,4
454,3386,4
454,3461,4
454,1952,4
454,3654,4
454,2943,4
3458,588,3
3458,2087,2
3458,3039,3
3458,2313,3
3458,2406,3
3458,2366,3
3458,969,4
3458,3253,3
3458,3552,4
3458,1219,4
409,1249,5
409,3510,4
5349,587,4
5349,588,4
5349,2072,4
5349,788,3
5349,2406,4
5349,2407,4
5349,2412,1
5349,3253,3
5349,2706,4
5349,1777,3
5349,1923,4
5349,2683,4
5349,2005,4
5349,2011,3
5349,3698,2
2701,3863,4
2701,588,5
2701,733,4
2701,2080,5
2701,2096,5
2701,2313,5
2701,2186,4
2701,2406,5
2701,3156,3
2701,2378,5
2701,2520,4
2701,3253,4
2701,2527,5
2701,2455,4
2701,111,1
2701,1831,4
2701,1833,4
2701,2496,5
2701,3510,5
2701,2642,4
2701,1947,5
2701,3555,4
2701,2792,5
2701,1129,4
2701,2797,5
2701,2011,4
2701,3698,3
2701,2105,3
3920,2706,4
3920,2710,1
3920,2683,2
3920,2013,4
3920,1222,3
3920,1090,2
2316,111,5
2316,1228,5
3047,587,4
3047,588,5
3047,597,1
3047,1416,5
3047,1279,4
3047,2080,4
3047,2096,4
3047,2313,5
3047,1449,5
3047,1380,5
3047,2406,4
3047,1393,4
3047,2413,5
3047,3159,5
3047,953,5
3047,3096,4
3047,3252,4
3047,3253,5
3047,2539,4
3047,1777,4
3047,3386,5
3047,2804,5
3047,1947,5
3047,2683,3
3047,2690,4
3047,351,4
3047,2926,4
3047,372,2
3047,2792,4
3047,2797,4
3047,2011,4
3047,1081,4
1878,720,5
1878,1357,4
1878,2329,5
1878,2406,3
1878,1393,2
1878,2506,5
1878,969,5
1878,2804,5
1878,3462,5
1878,1952,4
1878,351,4
1878,2859,4
1878,539,4
1878,1234,3
1878,1244,3
1382,1256,4
1382,588,3
1382,1416,4
1382,2087,4
1382,2096,4
1382,1294,5
1382,1380,2
1382,969,4
1382,2527,3
1382,3494,3
1382,3654,5
1382,2863,5
1382,1090,5
5348,587,4
5348,6,4
5348,733,3
5348,3039,3
5348,2186,3
5348,788,3
5348,2268,4
5348,1393,4
5348,2412,2
5348,953,4
5348,2431,3
5348,111,4
5348,2539,3
5348,216,2
