userID	age	gender	movieID	name	year	genre1	genre2	genre3	rating
4593	50	F	1784	As Good As It Gets 	1997	Comedy	Drama		5
3616	50	M	597	Pretty Woman 	1990	Comedy	Romance		2
3616	50	M	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance	4
3616	50	M	3039	Trading Places 	1983	Comedy			2
3616	50	M	1294	M*A*S*H 	1970	Comedy	War		4
3616	50	M	908	North by Northwest 	1959	Drama	Thriller		3
3616	50	M	919	Wizard of Oz, The 	1939	Adventure	Children's	Drama	4
3616	50	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance	4
3616	50	M	2407	Cocoon 	1985	Comedy	Sci-Fi		4
3616	50	M	2268	Few Good Men, A 	1992	Crime	Drama		4
3616	50	M	1393	Jerry Maguire 	1996	Drama	Romance		5
3616	50	M	953	It's a Wonderful Life 	1946	Drama			4
3616	50	M	969	African Queen, The 	1951	Action	Adventure	Romance	3
3616	50	M	3252	Scent of a Woman 	1992	Drama			3
3616	50	M	3253	Wayne's World 	1992	Comedy			3
3616	50	M	2539	Analyze This 	1999	Comedy			3
3616	50	M	1923	There's Something About Mary 	1998	Comedy			2
3616	50	M	1784	As Good As It Gets 	1997	Comedy	Drama		3
3616	50	M	3461	Lord of the Flies 	1963	Adventure	Drama	Thriller	3
3616	50	M	2819	Three Days of the Condor 	1975	Thriller			3
3616	50	M	1947	West Side Story 	1961	Musical	Romance		4
3616	50	M	3555	U-571 	2000	Action	Thriller		3
3616	50	M	1952	Midnight Cowboy 	1969	Drama			3
3616	50	M	21	Get Shorty 	1995	Action	Comedy	Drama	4
3616	50	M	3702	Mad Max 	1979	Action	Sci-Fi		3
3616	50	M	3494	True Grit 	1969	Adventure	Western		1
3616	50	M	3654	Guns of Navarone, The 	1961	Action	Drama	War	3
3616	50	M	2926	Hairspray 	1988	Comedy	Drama		2
3616	50	M	2863	Hard Day's Night, A 	1964	Comedy	Musical		4
3616	50	M	1127	Abyss, The 	1989	Action	Sci-Fi	Thriller	3
3616	50	M	2797	Big 	1988	Comedy	Fantasy		3
3616	50	M	2948	From Russia with Love 	1963	Action			4
3616	50	M	2949	Dr. No 	1962	Action			3
3616	50	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi		3
3616	50	M	1219	Psycho 	1960	Horror	Thriller		3
3616	50	M	1228	Raging Bull 	1980	Drama			2
3616	50	M	1234	Sting, The 	1973	Comedy	Crime		5
2039	35	M	1256	Duck Soup 	1933	Comedy	War		4
2039	35	M	1294	M*A*S*H 	1970	Comedy	War		4
2039	35	M	908	North by Northwest 	1959	Drama	Thriller		3
2039	35	M	919	Wizard of Oz, The 	1939	Adventure	Children's	Drama	5
2039	35	M	2186	Strangers on a Train 	1951	Film-Noir	Thriller		4
2039	35	M	953	It's a Wonderful Life 	1946	Drama			5
2039	35	M	969	African Queen, The 	1951	Action	Adventure	Romance	3
2039	35	M	2804	Christmas Story, A 	1983	Comedy	Drama		4
2039	35	M	3462	Modern Times 	1936	Comedy			5
2039	35	M	2819	Three Days of the Condor 	1975	Thriller			3
2039	35	M	1947	West Side Story 	1961	Musical	Romance		5
2039	35	M	1952	Midnight Cowboy 	1969	Drama			4
2039	35	M	2943	Indochine 	1992	Drama	Romance		4
2039	35	M	1219	Psycho 	1960	Horror	Thriller		5
2039	35	M	1222	Full Metal Jacket 	1987	Action	Drama	War	5
2039	35	M	1228	Raging Bull 	1980	Drama			4
2039	35	M	1234	Sting, The 	1973	Comedy	Crime		3
2039	35	M	1244	Manhattan 	1979	Comedy	Drama	Romance	4
494	35	M	2253	Toys 	1992	Action	Comedy	Fantasy	2
494	35	M	2412	Rocky V 	1990	Action	Drama		3
494	35	M	2278	Ronin 	1998	Action	Crime	Thriller	1
494	35	M	2455	Fly, The 	1986	Horror	Sci-Fi		3
494	35	M	2804	Christmas Story, A 	1983	Comedy	Drama		3
494	35	M	2792	Airplane II: The Sequel 	1982	Comedy			2
1305	35	M	3863	Cell, The 	2000	Sci-Fi	Thriller		2
1305	35	M	587	Ghost 	1990	Comedy	Romance	Thriller	3
1305	35	M	588	Aladdin 	1992	Children's	Comedy	Musical	5
1305	35	M	733	Rock, The 	1996	Action	Adventure	Thriller	3
1305	35	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical	4
1305	35	M	737	Barb Wire 	1996	Action	Sci-Fi		1
1305	35	M	597	Pretty Woman 	1990	Comedy	Romance		2
1305	35	M	1416	Evita 	1996	Drama	Musical		2
1305	35	M	3039	Trading Places 	1983	Comedy			4
1305	35	M	1294	M*A*S*H 	1970	Comedy	War		3
1305	35	M	2311	2010 	1984	Mystery	Sci-Fi		3
1305	35	M	1380	Grease 	1978	Comedy	Musical	Romance	2
1305	35	M	2329	American History X 	1998	Drama			4
1305	35	M	788	Nutty Professor, The 	1996	Comedy	Romance	Sci-Fi	2
1305	35	M	3130	Bonfire of the Vanities 	1990	Comedy			2
1305	35	M	1603	Mimic 	1997	Sci-Fi	Thriller		1
1305	35	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance	4
1305	35	M	2407	Cocoon 	1985	Comedy	Sci-Fi		3
1305	35	M	1393	Jerry Maguire 	1996	Drama	Romance		2
1305	35	M	2413	Clue 	1985	Comedy	Mystery		3
1305	35	M	2414	Young Sherlock Holmes 	1985	Action	Adventure	Mystery	4
1305	35	M	2282	Pecker 	1998	Comedy	Drama		3
1305	35	M	953	It's a Wonderful Life 	1946	Drama			3
1305	35	M	2431	Patch Adams 	1998	Comedy	Drama		1
1305	35	M	2506	Other Sister, The 	1999	Comedy	Drama	Romance	2
1305	35	M	1707	Home Alone 3 	1997	Children's	Comedy		1
1305	35	M	2378	Police Academy 	1984	Comedy			3
1305	35	M	3253	Wayne's World 	1992	Comedy			3
1305	35	M	2527	Westworld 	1973	Action	Sci-Fi	Western	2
1305	35	M	2455	Fly, The 	1986	Horror	Sci-Fi		3
1305	35	M	3264	Buffy the Vampire Slayer 	1992	Comedy	Horror		3
1305	35	M	2539	Analyze This 	1999	Comedy			4
1305	35	M	3424	Do the Right Thing 	1989	Comedy	Drama		1
1305	35	M	2706	American Pie 	1999	Comedy			3
1305	35	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller	1
1305	35	M	2567	EDtv 	1999	Comedy			3
1305	35	M	2496	Blast from the Past 	1999	Comedy	Romance		3
1305	35	M	3510	Frequency 	2000	Drama	Thriller		2
1305	35	M	1911	Doctor Dolittle 	1998	Comedy			3
1305	35	M	2642	Superman III 	1983	Action	Adventure	Sci-Fi	2
1305	35	M	1777	Wedding Singer, The 	1998	Comedy	Romance		4
1305	35	M	235	Ed Wood 	1994	Comedy	Drama		3
1305	35	M	1923	There's Something About Mary 	1998	Comedy			2
1305	35	M	1784	As Good As It Gets 	1997	Comedy	Drama		2
1305	35	M	3534	28 Days 	2000	Comedy			2
1305	35	M	1947	West Side Story 	1961	Musical	Romance		3
1305	35	M	3552	Caddyshack 	1980	Comedy			3
1305	35	M	2683	Austin Powers: The Spy Who Shagged Me 	1999	Comedy			4
1305	35	M	2759	Dick 	1999	Comedy			4
1305	35	M	21	Get Shorty 	1995	Action	Comedy	Drama	2
1305	35	M	3702	Mad Max 	1979	Action	Sci-Fi		2
1305	35	M	2690	Ideal Husband, An 	1999	Comedy			4
1305	35	M	45	To Die For 	1995	Comedy	Drama		2
1305	35	M	2926	Hairspray 	1988	Comedy	Drama		4
1305	35	M	372	Reality Bites 	1994	Comedy	Drama		3
1305	35	M	376	River Wild, The 	1994	Action	Thriller		3
1305	35	M	2792	Airplane II: The Sequel 	1982	Comedy			3
1305	35	M	2793	American Werewolf in Paris, An 	1997	Comedy	Horror		3
1305	35	M	1127	Abyss, The 	1989	Action	Sci-Fi	Thriller	2
1305	35	M	1129	Escape from New York 	1981	Action	Adventure	Thriller	3
1305	35	M	2797	Big 	1988	Comedy	Fantasy		2
1305	35	M	2005	Goonies, The 	1985	Adventure	Children's	Fantasy	1
1305	35	M	534	Shadowlands 	1993	Drama	Romance		3
1305	35	M	539	Sleepless in Seattle 	1993	Comedy	Romance		2
1305	35	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi		2
1305	35	M	2013	Poseidon Adventure, The 	1972	Action	Adventure		3
1305	35	M	3763	F/X 	1986	Action	Crime	Thriller	4
1305	35	M	1081	Victor/Victoria 	1982	Comedy	Musical		3
1305	35	M	1228	Raging Bull 	1980	Drama			2
1305	35	M	3698	Running Man, The 	1987	Action	Adventure	Sci-Fi	2
1305	35	M	485	Last Action Hero 	1993	Action	Comedy		2
1305	35	M	2105	Tron 	1982	Action	Adventure	Fantasy	2
1305	35	M	1234	Sting, The 	1973	Comedy	Crime		4
1305	35	M	1090	Platoon 	1986	Drama	War		3
2958	56	M	3863	Cell, The 	2000	Sci-Fi	Thriller		3
2958	56	M	1256	Duck Soup 	1933	Comedy	War		4
2958	56	M	919	Wizard of Oz, The 	1939	Adventure	Children's	Drama	5
2958	56	M	953	It's a Wonderful Life 	1946	Drama			5
2958	56	M	3510	Frequency 	2000	Drama	Thriller		4
2958	56	M	2804	Christmas Story, A 	1983	Comedy	Drama		3
2958	56	M	3555	U-571 	2000	Action	Thriller		4
2958	56	M	1952	Midnight Cowboy 	1969	Drama			3
3822	25	M	3863	Cell, The 	2000	Sci-Fi	Thriller		5
3822	25	M	2058	Negotiator, The 	1998	Action	Thriller		3
3822	25	M	587	Ghost 	1990	Comedy	Romance	Thriller	3
3822	25	M	6	Heat 	1995	Action	Crime	Thriller	4
3822	25	M	733	Rock, The 	1996	Action	Adventure	Thriller	4
3822	25	M	1357	Shine 	1996	Drama	Romance		4
3822	25	M	908	North by Northwest 	1959	Drama	Thriller		5
3822	25	M	1449	Waiting for Guffman 	1996	Comedy			5
3822	25	M	2329	American History X 	1998	Drama			4
3822	25	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance	3
3822	25	M	2268	Few Good Men, A 	1992	Crime	Drama		3
3822	25	M	1393	Jerry Maguire 	1996	Drama	Romance		5
3822	25	M	2412	Rocky V 	1990	Action	Drama		1
3822	25	M	2278	Ronin 	1998	Action	Crime	Thriller	4
3822	25	M	2431	Patch Adams 	1998	Comedy	Drama		1
3822	25	M	3094	Maurice 	1987	Drama	Romance		4
3822	25	M	3252	Scent of a Woman 	1992	Drama			4
3822	25	M	3253	Wayne's World 	1992	Comedy			4
3822	25	M	1727	Horse Whisperer, The 	1998	Drama			4
3822	25	M	1805	Wild Things 	1998	Drama	Mystery	Thriller	4
3822	25	M	2539	Analyze This 	1999	Comedy			3
3822	25	M	3424	Do the Right Thing 	1989	Comedy	Drama		4
3822	25	M	2624	After Life 	1998	Drama			5
3822	25	M	216	Billy Madison 	1995	Comedy			1
3822	25	M	2706	American Pie 	1999	Comedy			2
3822	25	M	1833	Mercury Rising 	1998	Action	Drama	Thriller	1
3822	25	M	2496	Blast from the Past 	1999	Comedy	Romance		4
3822	25	M	3510	Frequency 	2000	Drama	Thriller		4
3822	25	M	160	Congo 	1995	Action	Mystery	Sci-Fi	2
3822	25	M	1777	Wedding Singer, The 	1998	Comedy	Romance		1
3822	25	M	1923	There's Something About Mary 	1998	Comedy			5
3822	25	M	3386	JFK 	1991	Drama	Mystery		4
3822	25	M	1784	As Good As It Gets 	1997	Comedy	Drama		4
3822	25	M	3534	28 Days 	2000	Comedy			3
3822	25	M	1947	West Side Story 	1961	Musical	Romance		5
3822	25	M	3552	Caddyshack 	1980	Comedy			4
3822	25	M	3555	U-571 	2000	Action	Thriller		3
3822	25	M	2683	Austin Powers: The Spy Who Shagged Me 	1999	Comedy			3
3822	25	M	21	Get Shorty 	1995	Action	Comedy	Drama	4
3822	25	M	349	Clear and Present Danger 	1994	Action	Adventure	Thriller	4
3822	25	M	2690	Ideal Husband, An 	1999	Comedy			4
3822	25	M	45	To Die For 	1995	Comedy	Drama		4
3822	25	M	47	Seven (Se7en) 	1995	Crime	Thriller		5
3822	25	M	372	Reality Bites 	1994	Comedy	Drama		3
3822	25	M	534	Shadowlands 	1993	Drama	Romance		5
3822	25	M	539	Sleepless in Seattle 	1993	Comedy	Romance		4
3822	25	M	3686	Flatliners 	1990	Thriller			4
3822	25	M	86	White Squall 	1996	Adventure	Drama		4
3822	25	M	1222	Full Metal Jacket 	1987	Action	Drama	War	5
3822	25	M	1090	Platoon 	1986	Drama	War		4
3822	25	M	707	Mulholland Falls 	1996	Crime	Film-Noir	Thriller	4
1593	50	M	597	Pretty Woman 	1990	Comedy	Romance		5
1593	50	M	969	African Queen, The 	1951	Action	Adventure	Romance	5
1593	50	M	1594	In the Company of Men 	1997	Drama			3
1593	50	M	1784	As Good As It Gets 	1997	Comedy	Drama		5
225	35	M	588	Aladdin 	1992	Children's	Comedy	Musical	4
225	35	M	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance	3
225	35	M	1357	Shine 	1996	Drama	Romance		3
225	35	M	2087	Peter Pan 	1953	Animation	Children's	Musical	2
225	35	M	2096	Sleeping Beauty 	1959	Animation	Children's	Musical	2
225	35	M	1294	M*A*S*H 	1970	Comedy	War		3
225	35	M	2313	Elephant Man, The 	1980	Drama			5
225	35	M	1449	Waiting for Guffman 	1996	Comedy			4
225	35	M	1380	Grease 	1978	Comedy	Musical	Romance	1
225	35	M	953	It's a Wonderful Life 	1946	Drama			5
225	35	M	3096	My Man Godfrey 	1957	Comedy			4
225	35	M	3424	Do the Right Thing 	1989	Comedy	Drama		4
225	35	M	3516	Bell, Book and Candle 	1958	Comedy	Romance		3
225	35	M	235	Ed Wood 	1994	Comedy	Drama		4
225	35	M	2804	Christmas Story, A 	1983	Comedy	Drama		5
225	35	M	3461	Lord of the Flies 	1963	Adventure	Drama	Thriller	4
225	35	M	3462	Modern Times 	1936	Comedy			3
225	35	M	1947	West Side Story 	1961	Musical	Romance		5
225	35	M	2863	Hard Day's Night, A 	1964	Comedy	Musical		5
225	35	M	1081	Victor/Victoria 	1982	Comedy	Musical		2
225	35	M	1228	Raging Bull 	1980	Drama			3
225	35	M	1244	Manhattan 	1979	Comedy	Drama	Romance	3
384	56	F	587	Ghost 	1990	Comedy	Romance	Thriller	3
384	56	F	597	Pretty Woman 	1990	Comedy	Romance		3
384	56	F	908	North by Northwest 	1959	Drama	Thriller		3
384	56	F	953	It's a Wonderful Life 	1946	Drama			4
384	56	F	1947	West Side Story 	1961	Musical	Romance		4
384	56	F	534	Shadowlands 	1993	Drama	Romance		5
384	56	F	539	Sleepless in Seattle 	1993	Comedy	Romance		3
1631	35	M	733	Rock, The 	1996	Action	Adventure	Thriller	2
1631	35	M	2329	American History X 	1998	Drama			3
1631	35	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance	2
1631	35	M	111	Taxi Driver 	1976	Drama	Thriller		2
1631	35	M	2804	Christmas Story, A 	1983	Comedy	Drama		5
1631	35	M	3494	True Grit 	1969	Adventure	Western		3
1631	35	M	1129	Escape from New York 	1981	Action	Adventure	Thriller	3
1631	35	M	2013	Poseidon Adventure, The 	1972	Action	Adventure		4
1631	35	M	1228	Raging Bull 	1980	Drama			2
1631	35	M	3698	Running Man, The 	1987	Action	Adventure	Sci-Fi	2
1631	35	M	2105	Tron 	1982	Action	Adventure	Fantasy	1
1631	35	M	1234	Sting, The 	1973	Comedy	Crime		5
2566	18	M	2091	Return from Witch Mountain 	1978	Children's	Sci-Fi		4
2566	18	M	1603	Mimic 	1997	Sci-Fi	Thriller		4
2566	18	M	2407	Cocoon 	1985	Comedy	Sci-Fi		4
2566	18	M	2450	Howard the Duck 	1986	Adventure	Children's	Sci-Fi	4
2566	18	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller	5
2566	18	M	3510	Frequency 	2000	Drama	Thriller		5
2566	18	M	1127	Abyss, The 	1989	Action	Sci-Fi	Thriller	5
2566	18	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi		5
2566	18	M	3698	Running Man, The 	1987	Action	Adventure	Sci-Fi	5
2566	18	M	2105	Tron 	1982	Action	Adventure	Fantasy	5
2508	18	M	2058	Negotiator, The 	1998	Action	Thriller		3
2508	18	M	733	Rock, The 	1996	Action	Adventure	Thriller	4
2508	18	M	788	Nutty Professor, The 	1996	Comedy	Romance	Sci-Fi	5
2508	18	M	1603	Mimic 	1997	Sci-Fi	Thriller		2
2508	18	M	2278	Ronin 	1998	Action	Crime	Thriller	4
2508	18	M	3264	Buffy the Vampire Slayer 	1992	Comedy	Horror		2
2508	18	M	145	Bad Boys 	1995	Action			4
2508	18	M	1762	Deep Rising 	1998	Action	Horror	Sci-Fi	3
2508	18	M	2642	Superman III 	1983	Action	Adventure	Sci-Fi	3
2508	18	M	160	Congo 	1995	Action	Mystery	Sci-Fi	3
2508	18	M	1923	There's Something About Mary 	1998	Comedy			4
2508	18	M	21	Get Shorty 	1995	Action	Comedy	Drama	3
2508	18	M	353	Crow, The 	1994	Action	Romance	Thriller	4
2508	18	M	2793	American Werewolf in Paris, An 	1997	Comedy	Horror		2
2508	18	M	2105	Tron 	1982	Action	Adventure	Fantasy	3
3975	35	M	1249	Nikita (La Femme Nikita) 	1990	Thriller			4
3975	35	M	2058	Negotiator, The 	1998	Action	Thriller		5
3975	35	M	587	Ghost 	1990	Comedy	Romance	Thriller	4
3975	35	M	588	Aladdin 	1992	Children's	Comedy	Musical	4
3975	35	M	733	Rock, The 	1996	Action	Adventure	Thriller	5
3975	35	M	597	Pretty Woman 	1990	Comedy	Romance		4
3975	35	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance	4
3975	35	M	2407	Cocoon 	1985	Comedy	Sci-Fi		4
3975	35	M	2268	Few Good Men, A 	1992	Crime	Drama		4
3975	35	M	1393	Jerry Maguire 	1996	Drama	Romance		4
3975	35	M	2278	Ronin 	1998	Action	Crime	Thriller	4
3975	35	M	2422	Karate Kid III, The 	1989	Action	Adventure	Drama	1
3975	35	M	953	It's a Wonderful Life 	1946	Drama			5
3975	35	M	3253	Wayne's World 	1992	Comedy			4
3975	35	M	1805	Wild Things 	1998	Drama	Mystery	Thriller	3
3975	35	M	2539	Analyze This 	1999	Comedy			4
3975	35	M	145	Bad Boys 	1995	Action			4
3975	35	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller	1
3975	35	M	2496	Blast from the Past 	1999	Comedy	Romance		4
3975	35	M	3510	Frequency 	2000	Drama	Thriller		4
3975	35	M	3552	Caddyshack 	1980	Comedy			4
3975	35	M	349	Clear and Present Danger 	1994	Action	Adventure	Thriller	4
3975	35	M	3702	Mad Max 	1979	Action	Sci-Fi		4
3975	35	M	3654	Guns of Navarone, The 	1961	Action	Drama	War	4
3975	35	M	1129	Escape from New York 	1981	Action	Adventure	Thriller	4
3975	35	M	2797	Big 	1988	Comedy	Fantasy		4
3975	35	M	539	Sleepless in Seattle 	1993	Comedy	Romance		5
3975	35	M	3763	F/X 	1986	Action	Crime	Thriller	5
3975	35	M	3698	Running Man, The 	1987	Action	Adventure	Sci-Fi	3
3975	35	M	1234	Sting, The 	1973	Comedy	Crime		5
3975	35	M	1090	Platoon 	1986	Drama	War		4
454	50	M	1279	Night on Earth 	1991	Comedy	Drama		4
454	50	M	1357	Shine 	1996	Drama	Romance		5
454	50	M	908	North by Northwest 	1959	Drama	Thriller		4
454	50	M	3252	Scent of a Woman 	1992	Drama			3
454	50	M	111	Taxi Driver 	1976	Drama	Thriller		4
454	50	M	235	Ed Wood 	1994	Comedy	Drama		4
454	50	M	3386	JFK 	1991	Drama	Mystery		4
454	50	M	3461	Lord of the Flies 	1963	Adventure	Drama	Thriller	4
454	50	M	1952	Midnight Cowboy 	1969	Drama			4
454	50	M	3654	Guns of Navarone, The 	1961	Action	Drama	War	4
454	50	M	2943	Indochine 	1992	Drama	Romance		4
3458	25	F	588	Aladdin 	1992	Children's	Comedy	Musical	3
3458	25	F	2087	Peter Pan 	1953	Animation	Children's	Musical	2
3458	25	F	3039	Trading Places 	1983	Comedy			3
3458	25	F	2313	Elephant Man, The 	1980	Drama			3
3458	25	F	2406	Romancing the Stone 	1984	Action	Adventure	Romance	3
3458	25	F	2366	King Kong 	1933	Action	Adventure	Horror	3
3458	25	F	969	African Queen, The 	1951	Action	Adventure	Romance	4
3458	25	F	3253	Wayne's World 	1992	Comedy			3
3458	25	F	3552	Caddyshack 	1980	Comedy			4
3458	25	F	1219	Psycho 	1960	Horror	Thriller		4
409	56	F	1249	Nikita (La Femme Nikita) 	1990	Thriller			5
409	56	F	3510	Frequency 	2000	Drama	Thriller		4
5349	18	M	587	Ghost 	1990	Comedy	Romance	Thriller	4
5349	18	M	588	Aladdin 	1992	Children's	Comedy	Musical	4
5349	18	M	2072	'burbs, The 	1989	Comedy			4
5349	18	M	788	Nutty Professor, The 	1996	Comedy	Romance	Sci-Fi	3
5349	18	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance	4
5349	18	M	2407	Cocoon 	1985	Comedy	Sci-Fi		4
5349	18	M	2412	Rocky V 	1990	Action	Drama		1
5349	18	M	3253	Wayne's World 	1992	Comedy			3
5349	18	M	2706	American Pie 	1999	Comedy			4
5349	18	M	1777	Wedding Singer, The 	1998	Comedy	Romance		3
5349	18	M	1923	There's Something About Mary 	1998	Comedy			4
5349	18	M	2683	Austin Powers: The Spy Who Shagged Me 	1999	Comedy			4
5349	18	M	2005	Goonies, The 	1985	Adventure	Children's	Fantasy	4
5349	18	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi		3
5349	18	M	3698	Running Man, The 	1987	Action	Adventure	Sci-Fi	2
2701	35	F	3863	Cell, The 	2000	Sci-Fi	Thriller		4
2701	35	F	588	Aladdin 	1992	Children's	Comedy	Musical	5
2701	35	F	733	Rock, The 	1996	Action	Adventure	Thriller	4
2701	35	F	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance	5
2701	35	F	2096	Sleeping Beauty 	1959	Animation	Children's	Musical	5
2701	35	F	2313	Elephant Man, The 	1980	Drama			5
2701	35	F	2186	Strangers on a Train 	1951	Film-Noir	Thriller		4
2701	35	F	2406	Romancing the Stone 	1984	Action	Adventure	Romance	5
2701	35	F	3156	Bicentennial Man 	1999	Comedy	Drama	Sci-Fi	3
2701	35	F	2378	Police Academy 	1984	Comedy			5
2701	35	F	2520	Airport 	1970	Drama			4
2701	35	F	3253	Wayne's World 	1992	Comedy			4
2701	35	F	2527	Westworld 	1973	Action	Sci-Fi	Western	5
2701	35	F	2455	Fly, The 	1986	Horror	Sci-Fi		4
2701	35	F	111	Taxi Driver 	1976	Drama	Thriller		1
2701	35	F	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller	4
2701	35	F	1833	Mercury Rising 	1998	Action	Drama	Thriller	4
2701	35	F	2496	Blast from the Past 	1999	Comedy	Romance		5
2701	35	F	3510	Frequency 	2000	Drama	Thriller		5
2701	35	F	2642	Superman III 	1983	Action	Adventure	Sci-Fi	4
2701	35	F	1947	West Side Story 	1961	Musical	Romance		5
2701	35	F	3555	U-571 	2000	Action	Thriller		4
2701	35	F	2792	Airplane II: The Sequel 	1982	Comedy			5
2701	35	F	1129	Escape from New York 	1981	Action	Adventure	Thriller	4
2701	35	F	2797	Big 	1988	Comedy	Fantasy		5
2701	35	F	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi		4
2701	35	F	3698	Running Man, The 	1987	Action	Adventure	Sci-Fi	3
2701	35	F	2105	Tron 	1982	Action	Adventure	Fantasy	3
3920	35	M	2706	American Pie 	1999	Comedy			4
3920	35	M	2710	Blair Witch Project, The 	1999	Horror			1
3920	35	M	2683	Austin Powers: The Spy Who Shagged Me 	1999	Comedy			2
3920	35	M	2013	Poseidon Adventure, The 	1972	Action	Adventure		4
3920	35	M	1222	Full Metal Jacket 	1987	Action	Drama	War	3
3920	35	M	1090	Platoon 	1986	Drama	War		2
2316	25	M	111	Taxi Driver 	1976	Drama	Thriller		5
2316	25	M	1228	Raging Bull 	1980	Drama			5
3047	25	F	587	Ghost 	1990	Comedy	Romance	Thriller	4
3047	25	F	588	Aladdin 	1992	Children's	Comedy	Musical	5
3047	25	F	597	Pretty Woman 	1990	Comedy	Romance		1
3047	25	F	1416	Evita 	1996	Drama	Musical		5
3047	25	F	1279	Night on Earth 	1991	Comedy	Drama		4
3047	25	F	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance	4
3047	25	F	2096	Sleeping Beauty 	1959	Animation	Children's	Musical	4
3047	25	F	2313	Elephant Man, The 	1980	Drama			5
3047	25	F	1449	Waiting for Guffman 	1996	Comedy			5
3047	25	F	1380	Grease 	1978	Comedy	Musical	Romance	5
3047	25	F	2406	Romancing the Stone 	1984	Action	Adventure	Romance	4
3047	25	F	1393	Jerry Maguire 	1996	Drama	Romance		4
3047	25	F	2413	Clue 	1985	Comedy	Mystery		5
3047	25	F	3159	Fantasia 2000 	1999	Animation	Children's	Musical	5
3047	25	F	953	It's a Wonderful Life 	1946	Drama			5
3047	25	F	3096	My Man Godfrey 	1957	Comedy			4
3047	25	F	3252	Scent of a Woman 	1992	Drama			4
3047	25	F	3253	Wayne's World 	1992	Comedy			5
3047	25	F	2539	Analyze This 	1999	Comedy			4
3047	25	F	1777	Wedding Singer, The 	1998	Comedy	Romance		4
3047	25	F	3386	JFK 	1991	Drama	Mystery		5
3047	25	F	2804	Christmas Story, A 	1983	Comedy	Drama		5
3047	25	F	1947	West Side Story 	1961	Musical	Romance		5
3047	25	F	2683	Austin Powers: The Spy Who Shagged Me 	1999	Comedy			3
3047	25	F	2690	Ideal Husband, An 	1999	Comedy			4
3047	25	F	351	Corrina, Corrina 	1994	Comedy	Drama	Romance	4
3047	25	F	2926	Hairspray 	1988	Comedy	Drama		4
3047	25	F	372	Reality Bites 	1994	Comedy	Drama		2
3047	25	F	2792	Airplane II: The Sequel 	1982	Comedy			4
3047	25	F	2797	Big 	1988	Comedy	Fantasy		4
3047	25	F	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi		4
3047	25	F	1081	Victor/Victoria 	1982	Comedy	Musical		4
1878	56	F	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation			5
1878	56	F	1357	Shine 	1996	Drama	Romance		4
1878	56	F	2329	American History X 	1998	Drama			5
1878	56	F	2406	Romancing the Stone 	1984	Action	Adventure	Romance	3
1878	56	F	1393	Jerry Maguire 	1996	Drama	Romance		2
1878	56	F	2506	Other Sister, The 	1999	Comedy	Drama	Romance	5
1878	56	F	969	African Queen, The 	1951	Action	Adventure	Romance	5
1878	56	F	2804	Christmas Story, A 	1983	Comedy	Drama		5
1878	56	F	3462	Modern Times 	1936	Comedy			5
1878	56	F	1952	Midnight Cowboy 	1969	Drama			4
1878	56	F	351	Corrina, Corrina 	1994	Comedy	Drama	Romance	4
1878	56	F	2859	Stop Making Sense 	1984	Documentary			4
1878	56	F	539	Sleepless in Seattle 	1993	Comedy	Romance		4
1878	56	F	1234	Sting, The 	1973	Comedy	Crime		3
1878	56	F	1244	Manhattan 	1979	Comedy	Drama	Romance	3
1382	50	M	1256	Duck Soup 	1933	Comedy	War		4
1382	50	M	588	Aladdin 	1992	Children's	Comedy	Musical	3
1382	50	M	1416	Evita 	1996	Drama	Musical		4
1382	50	M	2087	Peter Pan 	1953	Animation	Children's	Musical	4
1382	50	M	2096	Sleeping Beauty 	1959	Animation	Children's	Musical	4
1382	50	M	1294	M*A*S*H 	1970	Comedy	War		5
1382	50	M	1380	Grease 	1978	Comedy	Musical	Romance	2
1382	50	M	969	African Queen, The 	1951	Action	Adventure	Romance	4
1382	50	M	2527	Westworld 	1973	Action	Sci-Fi	Western	3
1382	50	M	3494	True Grit 	1969	Adventure	Western		3
1382	50	M	3654	Guns of Navarone, The 	1961	Action	Drama	War	5
1382	50	M	2863	Hard Day's Night, A 	1964	Comedy	Musical		5
